File_ID,Genre,Sentence_ID,Original_Word,Lemma,POS,Metaphor,Type,Subtype,MFlag,xml:id,corresp
a1e-fragment01,news,a1e-fragment01_s5,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s5,business,business,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,If,if,cjs,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,he,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,had,have,vhd,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,taken,take,vvn,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s6,his,he,dps,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,own,own,dt0,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,rule,rule,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,seriously,seriously,av0,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,he,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,would,would,vm0,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,have,have,vhi,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,found out,find out,vvn+avp,,,,,a1e-fragment01-pv1,
a1e-fragment01,news,a1e-fragment01_s6,that,that,cjt,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,DRG,drg,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,has,have,vhz,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,a,a,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,very,very,av0,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,modest,modest,aj0,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s6,self-service,self-service,aj0,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,canteen,canteen,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,at,at,prp,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,its,it,dps,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,Bristol,bristol,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s6,head,head,aj0,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s6,office,office,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,There,there,ex0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,are,be,vbb,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,other,other,aj0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,things,thing,nn2,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s7,he,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,has,have,vhz,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,on,on,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s7,his,he,dps,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,own,own,dt0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,admission,admission,nn1,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s7,not,not,xx0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,fully,fully,av0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,investigated,investigate,vvn,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,like,like,prp,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,value,value,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,of,of,prf,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,DRG,drg,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,properties,property,nn2,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,or,or,cjc,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,which,which,dtq,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,part,part,nn1,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s7,of,of,prf,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,DRG,drg,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,business,business,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,he,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,would,would,vm0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,keep,keep,vvi,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s7,after,after,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s7,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s7,break up,break up,nn1-vvb+avp,,,,,a1e-fragment01-cn1,
a1e-fragment01,news,a1e-fragment01_s8,When,when,cjs,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,bid,bid,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,was,was,vbd,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,launched,launch,vvn,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s8,last,last,ord,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,week,week,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,Mr,mr,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,Franklin,franklin,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,faced,face,vvd,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s8,some,some,dt0,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,criticism,criticism,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,from,from,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s8,City,city,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,commentators,commentator,nn2,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,on,on,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s8,both,both,dt0,,,,,,
a1e-fragment01,news,a1e-fragment01_s8,those,those,dt0,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s8,counts,count,nn2,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s9,He,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s9,regards,regard,vvz,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s9,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s9,charges,charge,nn2,mrw,met,widlii,,,
a1e-fragment01,news,a1e-fragment01_s9,as,as,cjs,,,,,,
a1e-fragment01,news,a1e-fragment01_s9,unfounded,unfounded,aj0,,,,,,
a1e-fragment01,news,a1e-fragment01_s10,On,on,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s10,property,property,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s10,he,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s10,is,be,vbz,,,,,,
a1e-fragment01,news,a1e-fragment01_s10,blunt,blunt,aj0,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s11,I,i,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s11,do,do,vdb,,,,,,
a1e-fragment01,news,a1e-fragment01_s11,not,not,xx0,,,,,,
a1e-fragment01,news,a1e-fragment01_s11,regard,regard,vvi,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s11,property,property,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s11,profits,profit,nn2,,,,,,
a1e-fragment01,news,a1e-fragment01_s11,as,as,prp,,,,,,
a1e-fragment01,news,a1e-fragment01_s11,earnings,earnings,nn2,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,We,we,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,have,have,vhb,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,made,make,vvn,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s12,a,a,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,bid,bid,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,of,of,prf,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,nearly,nearly,av0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,£700m,£700m,nn0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,for,for,prp,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,a,a,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,company,company,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,with,with,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s12,a,a,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,book value,book value,nn1+nn1,,,,,a1e-fragment01-cn2,
a1e-fragment01,news,a1e-fragment01_s12,of,of,prf,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,£200m,£200m,nn0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,we,we,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,'ve,have,vhb,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,acknowledged,acknowledge,vvn,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,there,there,av0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,is,be,vbz,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,some,some,dt0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,extra,extra,aj0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,worth,worth,prp,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,there,there,av0,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s12,but,but,cjc,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,I,i,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,can,can,vm0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,not,not,xx0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,see,see,vvi,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s12,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,sort,sort,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,of,of,prf,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,value,value,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,they,they,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,are,be,vbb,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,talking,talk,vvg,,,,,,
a1e-fragment01,news,a1e-fragment01_s12,about,about,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s12,in,in,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s12,property,property,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,If,if,cjs,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,they,they,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,can,can,vm0,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,prove,prove,vvi,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,it,it,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,is,be,vbz,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,there,there,av0,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s13,we,we,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,might,might,vm0,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,pay,pay,vvi,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,for,for,prp,,,,,,
a1e-fragment01,news,a1e-fragment01_s13,it,it,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s14,On,on,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s14,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s14,other,other,aj0,,,,,,
a1e-fragment01,news,a1e-fragment01_s14,criticism,criticism,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s14,he,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s14,is,be,vbz,,,,,,
a1e-fragment01,news,a1e-fragment01_s14,equally,equally,av0,,,,,,
a1e-fragment01,news,a1e-fragment01_s14,dismissive,dismissive,aj0,,,,,,
a1e-fragment01,news,a1e-fragment01_s15,That,that,dt0,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s15,point,point,nn1,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s15,about,about,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s15,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s15,core,core,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s15,business,business,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s15,is,be,vbz,,,,,,
a1e-fragment01,news,a1e-fragment01_s15,very,very,av0,,,,,,
a1e-fragment01,news,a1e-fragment01_s15,unfair,unfair,aj0,,,,,,
a1e-fragment01,news,a1e-fragment01_s15,he,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s15,says,say,vvz,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,It,it,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,is,be,vbz,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,difficult,difficult,aj0,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,to,to,to0,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,decide,decide,vvi,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,when,when,avq-cjs,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,you,you,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,are,be,vbb,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,an,an,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,outsider,outsider,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,what,what,dtq,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,business,business,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,is,be,vbz,,,,,,
a1e-fragment01,news,a1e-fragment01_s16,like,like,prp,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,We,we,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,would,would,vm0,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,eventually,eventually,av0,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,like,like,vvi,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,to,to,to0,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,do,do,vdi,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,it,it,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,along with,along with,prp,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,management,management,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,within,within,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s17,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,philosophy,philosophy,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,we,we,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,will,will,vm0,,,,,,
a1e-fragment01,news,a1e-fragment01_s17,impose,impose,vvi,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,The,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,Franklin,franklin,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,philosophy,philosophy,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,was,was,vbd,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,learnt,learn,vvn,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,in,in,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s18,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,US,us,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,leveraged,leveraged,aj0,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,buyout,buyout,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,business,business,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,at,at,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s18,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,side,side,nn1,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s18,of,of,prf,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,Sir,sir,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,James,james,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s18,Goldsmith,goldsmith,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,Mr,mr,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,Franklin,franklin,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,went,go,vvd,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,there,there,av0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,at,at,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s19,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,end,end,nn1,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s19,of,of,prf,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,1970s,1970s,crd,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,after,after,prp,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s19,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,collapse,collapse,nn1,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s19,of,of,prf,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,Keyser,keyser,np0-nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,Ullman,ullman,np0-nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,merchant,merchant,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,bank,bank,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,where,where,cjs-avq,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,he,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,was,was,vbd,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,a,a,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,director,director,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,that,that,cjt-dt0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,was,was,vbd,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,rescued,rescue,vvn,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,by,by,prp,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,the,the,at0,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,Bank,bank,nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,of,of,prf,,,,,,
a1e-fragment01,news,a1e-fragment01_s19,England,england,np0,,,,,,
a1e-fragment01,news,a1e-fragment01_s20,He,he,pnp,,,,,,
a1e-fragment01,news,a1e-fragment01_s20,feels,feel,vvz,mrw,met,,,,
a1e-fragment01,news,a1e-fragment01_s20,that,that,cjt,,,,,,
a1e-fragment01,news,a1e-fragment01_s20,Keyser,keyser,np0-nn1,,,,,,
a1e-fragment01,news,a1e-fragment01_s20,'s,'s,pos,,,,,,
a1e-fragment01,news,a1e-fragment01_s20,problems,problem,nn2,,,,,,
a1e-fragment01,news,a1e-fragment01_s20,were,be,vbd,,,,,,
a1e-fragment01,news,a1e-fragment01_s20,hastened,hasten,vvn,,,,,,
a1e-fragment01,news,a1e-fragment01_s20,by,by,prp,,,,,,
