File_ID,Genre,Sentence_ID,Original_Word,Lemma,POS,Metaphor,Type,Subtype,MFlag,xml:id,corresp
ab9-fragment03,Fiction,ab9-fragment03_s791,as if,as if,CJS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s791,her,she,DPS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s791,paws,paw,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s791,hurt,hurt,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,The,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,boy,boy,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,unlike,unlike,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,dog,dog,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,knew,know,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,that,that,CJT,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,mud,mud,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,did,do,VDD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,not,not,XX0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,go on,go on,VVI+AVP-PRP,mrw,met,,,ab9-fragment03-pv1,
ab9-fragment03,Fiction,ab9-fragment03_s792,for ever,for ever,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,beyond,beyond,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,bridge,bridge,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,disused,disused,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,railway,railway,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,embankment,embankment,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,along,along,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,which,which,DTQ,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,they,they,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,were,be,VBD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,walking,walk,VVG-NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,became,become,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,built,build,VVN,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,up,up,AVP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,so that,so that,CJS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,water,water,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,ran,run,VVD,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,off,off,PRP-AVP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s792,it,it,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,He,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,pulled,pull,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,dog,dog,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,close,close,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,to,to,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,him,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,to,to,TO0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,let,let,VVI,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,a,a,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,mixed,mixed,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,string,string,NN1,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,of,of,PRF,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,horses,horse,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,Ponies,pony,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,go,go,VVB,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,past,past,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,waving,wave,VVG,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,shyly,shyly,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,to,to,PRP,mrw,met,WIDLII,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,lead,lead,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,rider,rider,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,a,a,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,pretty,pretty,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,capable,capable,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,girl,girl,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,an,an,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,unbridgeable,unbridgeable,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,two,two,CRD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,years,year,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,older,old,AJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,than,than,CJS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s793,him,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,He,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,watched,watch,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,her,she,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,as,as,CJS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,she,she,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,went,go,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,past,past,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,at,at,PRP,mrw,met,WIDLII,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,a,a,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,walk,walk,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,black,black,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,Labrador,labrador,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,he,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,both,both,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,gazing,gaze,VVG,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,wistfully,wistfully,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,their,they,DPS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,breath,breath,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,steaming,steam,VVG,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,in,in,PRP,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,cold,cold,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,February,february,NP0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s794,morning,morning,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,He,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,waited,wait,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,till,till,CJS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,horses,horse,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,were,be,VBD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,well,well,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,away,away,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,looked,look,VVN-VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,round,round,PRP-AVP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,wide,wide,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,flat,flat,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,landscape,landscape,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,carefully,carefully,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,before,before,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,unclipping,unclip,VVG,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s795,lead,lead,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,Way,way,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,you,you,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,go,go,VVB,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,Patty,patty,NP0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,he,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,said,say,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,softly,softly,AV0,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,dog,dog,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,was,was,VBD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,off,off,AVP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,hurling,hurl,VVG,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,herself,herself,PNX,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,along,along,PRP-AVP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,embankment,embankment,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,all,all,DT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,paws,paw,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,flying,flying,AJ0-VVG,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,ears,ear,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,after,after,CJS-PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,a,a,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,rabbit,rabbit,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,who,who,PNQ,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,had,have,VHD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,been,be,VBN,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,sitting,sit,VVG,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,in,in,PRP-AVP,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,a,a,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,patch,patch,NN1,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,of,of,PRF,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,sun,sun,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,but,but,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,disappeared,disappear,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,with,with,PRP,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,contemptuous,contemptuous,AJ0,mrw,met,PP,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,ease,ease,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,as,as,CJS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,she,she,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,came,come,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s796,close,close,AJ0-AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,The,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,boy,boy,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,had,have,VHD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,been,be,VBN,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,told,tell,VVN,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,unequivocally,unequivocally,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,not,not,XX0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,to,to,TO0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,let,let,VVI,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,her,she,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,off,off,PRP-AVP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,lead,lead,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,riding-school,riding-school,NN1-AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,only,only,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,used,use,VVD-VVN,mrw,met,PP,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,land,land,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,by,by,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,grace,grace,NN1,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,of,of,PRF,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,its,it,DPS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,owner,owner,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,it,it,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,was,was,VBD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,a,a,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,shooting,shooting,NN1-AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,estate,estate,NN1,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,but,but,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,he,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,hated,hate,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,keeping,keep,VVG,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,dog,dog,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,straining,strain,VVG,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,at,at,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,lead,lead,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,knew,know,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,that,that,CJT,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,she,she,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,would,would,VM0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,always,always,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,come,come,VVI,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,to,to,PRP,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,his,he,DPS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s797,call,call,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,He,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,stood,stand,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,for,for,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,a,a,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,moment,moment,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,laughing,laugh,VVG,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,at,at,PRP,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,her,she,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,as,as,CJS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,she,she,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,cast,cast,VVD,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,furiously,furiously,AV0,mrw,met,WIDLII,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,for,for,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,vanished,vanished,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,rabbit,rabbit,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,walked,walk,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,on,on,AVP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,to,to,TO0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,catch,catch,VVI,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,her,she,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,up,up,AVP,mrw,met,WIDLII,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,along,along,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,raised,raised,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s798,embankment,embankment,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,The,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,trees,tree,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,had,have,VHD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,grown up,grow up,VVN+AVP,mrw,met,,,ab9-fragment03-pv2,
ab9-fragment03,Fiction,ab9-fragment03_s799,beside,beside,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,it,it,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,in,in,PRP,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,twenty-five,twenty-five,CRD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,years,year,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,since,since,CJS,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,railway,railway,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,had,have,VHD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,closed,close,VVN,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,boy,boy,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,stopped,stop,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,every,every,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,now,now,AV0,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,then,then,AV0,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,to,to,TO0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,watch,watch,VVI,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,small,small,AJ0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,birds,bird,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,hopping,hop,VVG,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,around,around,PRP-AVP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,top,top,AJ0-NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s799,branches,branch,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,He,he,PNP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,particularly,particularly,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,liked,like,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,this,this,DT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,stretch,stretch,NN1-VVB,mrw,met,WIDLII,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,nothing,nothing,PNI,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,but,but,PRP,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,odd,odd,AJ0,mrw,met,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,tractor,tractor,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,and,and,CJC,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,the,the,AT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,horses,horse,NN2,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,ever,ever,AV0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,came,come,VVD,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,down,down,AVP,mrw,met,WIDLII,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,this,this,DT0,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,embankment,embankment,NN1,,,,,,
ab9-fragment03,Fiction,ab9-fragment03_s800,and,and,CJC,,,,,,
